Date,Mkt-RF,SMB,HML,RF,Mom   ,AAPL,MSFT,AMZN,TSLA,GOOGL,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO
2013-11-27,0.3,0.34,-0.04,0.0,-0.19,0.0235468422604028,0.0066933769079979,0.0140021601646671,0.053444149504485,0.0044406588818435,0.0130747940030198,0.0038364426702799,0.0,0.005422520569208,-0.0008414528305061,-0.0021469953729987,0.0038583141342738,-0.0042540050976674,0.0023095358544487,-0.0031489821185969,0.0044378566632423,-0.0003136879883588,-0.0049848958709338,-0.0057601377481144,0.0028290622203805
2013-11-29,-0.02,0.28,-0.15,0.0,-0.21,0.0185181259274962,0.0140955420629791,0.0178686367501001,0.0026783490632482,-0.0033110740601177,0.0111851285070454,-0.0063695485402127,-0.000428916203229,-0.004523451724346,-0.0033690643439608,0.0016135018707186,0.0001234291030605,-0.00071142636188,-0.0025983674853037,-0.0006316846051587,0.0005395968250323,-0.0047052451512288,-0.003411497054873,-0.0032499623786556,-0.0009406055109678
2013-12-02,-0.31,-0.97,0.14,0.0,0.24,-0.0087040636966608,0.0083927957409977,-0.0033534874020595,-0.0244343449975987,-0.0048226318787871,0.0010636684438023,0.0096154076665775,-0.0102977513156499,-0.004194196183641,-0.0040147869114608,-0.0042958200708336,-0.011156590086656,-0.010448727247166,0.0082081265431104,-0.0056887549453504,-0.0061649576207154,0.0031518733390807,0.0004279279867389,0.0052454954946916,-0.0075290459199242
2013-12-03,-0.34,-0.07,-0.09,0.0,-0.62,0.0273750852598109,-0.0036409348072191,-0.0194748903359607,0.1653378435669954,-0.001156911236372,-0.0070123633961893,-0.0006348879156179,-0.0046822241130142,-0.0021061077922536,-0.0032880543440617,-0.0057983197308115,-0.0084400549291928,0.0058794257873306,-0.0164774828501312,-0.0120790324657129,-0.0026711918722283,-0.0191641816305729,0.0093026290808766,-0.0142435016368623,0.0080599847773696
2013-12-04,-0.07,-0.22,0.29,0.0,0.08,-0.0023308711944378,0.0164441374560568,0.0033796357681077,-0.0397373750934602,0.0046712128835513,0.0404450975425365,0.0139773066232307,0.0044429142970892,0.0058038429339273,-0.0036181327698335,0.0027229622471305,-0.0039384873502036,-0.0057257819142949,0.0049072156419678,0.0064395185732919,-0.0078639637243483,0.0016013539066672,0.0029661246801855,0.0010012548853122,-0.0004700338262506
2013-12-05,-0.35,0.7,-0.65,0.0,0.28,0.0051332338888316,-0.0241394988216734,-0.0038086681670062,0.0110110776873257,-0.0007938107967343,-0.005758921954917,-0.0162908338766608,-0.0029488634716907,-0.0239551161671813,-0.0070489132240056,-0.0122198448582027,0.0017856850463302,-0.0079182503879341,-0.0050807520772164,-0.0127959738612677,0.0044511059931273,-0.0006395360735554,-0.0057037072961705,0.0037160321503588,-0.015999705592365
2013-12-06,1.02,-0.3,0.18,0.0,0.25,-0.0138760510229858,0.0094737189010496,0.0063980434906627,-0.0222094866502048,0.0118504480762133,-0.0082747522676102,-0.0146497620649757,0.0147877921988113,0.0042996590701294,0.0158114455803215,0.0103089167877175,0.0165517006713851,0.0221305085240945,0.0007933837313176,0.0084249207620492,0.0092744395642339,0.0092798124936879,0.01614804991825,0.0175139852512486,0.0176948709370845
2013-12-09,0.17,-0.42,0.01,0.0,-0.27,0.0114459683158227,0.0091241075927175,-0.0053237183967683,0.0308677422579919,0.0077299076721106,0.0187734992002583,-0.0168069016795533,0.0041144840774161,0.0080269748239114,0.0,0.0029932155147713,-0.0030060664659155,0.0030757973370048,-0.0013869155581609,0.001285199816938,0.0005145472454928,0.0012683071963244,0.0019859811664457,-0.0048979833429105,-0.0028196330887826
2013-12-10,-0.34,-0.58,0.23,0.0,0.15,-0.001553934953911,-0.0154997710282333,0.0075086772002228,0.0041666679294769,0.0060474883182277,0.0288697756553426,0.0230113238772979,-0.0130612838250713,0.0033623158606426,-0.0031766376565605,0.0044763642822447,-0.0124369622150091,-0.013328558871656,-0.0107147802797131,-0.001283550198458,0.0062594931119273,-0.0075995590128025,-0.0013562317073207,0.0064689639496262,-0.0004713495454892
2013-12-11,-1.17,-0.33,0.06,0.0,-0.48,-0.0074087550238957,-0.0131200872556892,-0.014415341422194,-0.0178633354933362,-0.0067947725988886,-0.0173134115797963,-0.0096399959959208,-0.0095147346104468,-0.0111112217967939,-0.0109407689116027,-0.025793409854937,0.0049615023405775,0.0044234634661608,0.0312390872833538,-0.0199227305795236,0.0353058818804217,-0.0220169841487589,-0.015150004432791,-0.0146710146762913,-0.0155589204532571
2013-12-12,-0.23,0.37,0.23,0.0,0.58,-0.0014604292368427,-0.0103690597422118,-0.0024595558666126,0.0559970695259275,-0.0068041139377079,0.049615243214756,-0.0194677913406227,-0.0011353146483905,0.0042804883269875,-0.0209432922876819,-0.0156637980998577,-0.005949985496091,-0.0204714094947765,-0.0107948173928374,0.0,-0.0101572767098178,-0.0130503147340083,0.0116697486054204,-0.000430802369413,-0.0177199898901644
2013-12-13,0.1,0.25,0.0,0.0,0.43,-0.010900229643821,-0.014239991147416,0.0078426173475922,0.0012205957958657,-0.0085704610086551,0.0287477872107033,-0.005956413685483,-0.0027976893032723,-0.00248654027082,0.0020841935268682,-0.007463538009954,0.0061128507691061,0.0008508410398058,0.0192690662740024,-0.0045903130238591,0.00693895063043,0.0,-0.0005243797901688,-0.0001434642509112,-0.0131642595579812
2013-12-16,0.67,0.59,-0.13,0.0,0.03,0.005537755370335,0.0054508149452299,0.0123100035234127,0.0019641557322722,0.0114914573343802,0.0091898289810823,0.001331556489065,-0.000876718185705,0.0044511777794677,0.0002189611192273,0.0082289150667185,0.0011387239092519,-0.008255675499049,0.0018807252609425,0.0039525688719064,0.0111427456415569,0.0,0.0200401223194746,0.0127839630392587,0.0217393726182082
2013-12-17,-0.26,0.24,-0.08,0.0,-0.14,-0.0045026400438299,-0.0100300534552588,-0.0033935771822315,0.0305528384154489,-0.002907761211396,0.0195130869775765,0.0046543511220551,-0.0028957689865377,-0.0124072091707837,-0.0077703849718326,-0.0046438042091956,-0.0060678348643945,-0.0095482420914349,0.0264737786616207,-0.0039370075783039,0.0015057296342582,-0.0036364860219293,-0.0048345300895576,0.0021268688434405,0.0116050668435412
2013-12-18,1.55,-0.48,0.05,0.0,0.18,-0.0076041637510859,0.0016435196475865,0.0214368965515883,-0.0293847862104917,0.0139177394220635,0.0129420174366292,0.0138980979184293,0.0220892563310781,0.0272792636107597,0.021839715895727,0.023328100211404,0.0181886220729816,0.018168018672471,0.009847773032688,0.0335968354112043,0.0051509922610046,0.0209026523938407,0.028837053175071,0.0217947895190631,0.0038240611630482
2013-12-19,-0.1,-0.56,0.24,0.0,-0.14,-0.0114559291921466,-0.0090212508568096,-0.001944632361881,-0.0490606117172219,0.0013551599787187,-0.0093575753215652,0.0039162465048829,0.0018942760621603,-0.0001748879725796,-0.0071240263174632,0.0001382495586295,-0.0012493010835283,-0.0058263191252995,0.0033896829176165,0.0038243103689157,0.0041393920731334,-0.001949879236244,-0.0011051441165613,0.0106646672759755,0.0033334541533835
2013-12-20,0.69,1.29,-0.29,0.0,0.39,0.0083747674592549,0.0151721664208366,0.0177383080482591,0.0179078241109293,0.01325693933048,0.001271565772831,0.0201559283653796,-0.0065314724324851,0.0082123604771109,0.0011958750413207,0.0132614339190841,0.0011258729141252,-0.000732534719792,-0.0005091202034844,-0.009524024790969,0.0144898539590276,-0.0149789745928591,-0.0075429105840749,-0.0078113408440296,0.00284767402839
2013-12-23,0.62,0.5,-0.01,0.0,-0.12,0.0383776723344782,-0.0048917518313279,0.0017901191945848,0.0021642429828383,0.0131562044964272,0.0480769516914121,0.0057361648891331,0.0124567686887004,0.0093591367369518,-0.0006518204251453,0.0136331324898482,0.0064965685542375,-0.00647615046614,0.0095387247403284,0.0057692303458991,-0.0023863914416819,0.0033057914816587,-0.0017223422252303,0.0121546537477479,0.0208232738254585
2013-12-24,0.34,0.1,0.09,0.0,-0.19,-0.0042446303924212,0.0125621851467507,-0.0092326429474776,0.0547544602462293,-0.0029234879620058,0.0032888804778163,0.0025348519727539,0.0033321888807051,0.000171365522573,0.0003260688011648,-0.0029589958693452,0.0009928294727707,0.0,0.0032102985326214,0.0006374215397701,-0.0023312796107101,-0.0019768628645074,0.0072075686314303,0.0077782957752485,0.0055636310198698
2013-12-26,0.44,-0.32,-0.31,0.0,0.2,-0.0066412775445129,0.0097082211557981,0.0130010278277974,0.0270127734160872,0.0050546703842284,-0.0039682461330118,-0.0094815005637467,0.0047687776304048,-0.0008580660415623,0.0052137812202202,0.0097125308379129,0.0112852520617172,0.0055343139726273,0.0067206894309983,-0.0031848587315889,0.0106987582520043,0.0085834379213751,0.0169319255338291,0.0104265052780794,0.0050714120507868
2013-12-27,-0.05,-0.07,0.24,0.0,-0.84,-0.0067569779235828,-0.0040062644901353,-0.0156037620034108,-0.0281671845639441,0.0008411865334037,-0.0396674334606903,0.0057433559711261,8.477105188209322e-05,-0.0010309794686218,-0.0020530057744008,-0.0021373421656609,0.0011035490413378,0.0030579523588216,-0.0024069406090563,0.0012783209867874,0.0072635238189444,0.002946167739606,0.0060455526325611,-0.0036182804652293,0.0100914658480566
2013-12-30,0.0,0.03,-0.31,0.0,-0.07,-0.0099446904495666,0.0,-0.0118317140418198,0.0087348095721586,-0.0079935852868309,-0.0312048987209547,0.0133250206145123,0.0003389908095536,-0.0032678774774074,-0.0005416366205748,0.0012049931957442,0.0036742080601566,-0.0001221734141844,0.005644966113145,-0.0082961772307559,0.006559008139662,0.0016318569153224,-0.0118218382413983,0.0252859175966821,0.0104454034826535
2013-12-31,0.44,-0.18,0.09,0.0,0.05,0.0117216435919467,0.0032182549600645,0.0137783713065577,-0.013185497557367,0.0101400957787156,0.0175014421416737,0.003130708685737,0.0044052578704953,0.0091456638334126,-0.0076922000383248,0.0069533955572573,0.0048819420792376,-0.0071947845301619,0.0080121135014104,0.0019305013616928,0.002591940874927,-0.001955151693915,0.0088727083278774,0.002230124923753,0.008089542278751
2014-01-02,-0.88,-0.28,0.18,0.0,-0.06,-0.0140637095162081,-0.0066827616111283,-0.0020562383484051,-0.0021937423805276,-0.0067724767979269,0.001097850995765,-0.0099876323409552,-0.0089406003746743,0.0018930662481775,-0.0061140862876288,-0.0096944505068177,-0.0038859304835273,-0.0106869943820856,-0.0074993713475882,0.0340398101567156,-0.0015795991731892,-0.0055501635333847,-0.0143280739097335,-0.001701831041728,-0.0116799813867801
2014-01-03,0.03,0.36,0.04,0.0,0.24,-0.0219656411856432,-0.0067278430333393,-0.0038445077399618,-0.0035976265900143,-0.0072948108907048,-0.0027416873275768,-0.0119795904736849,0.0005957420836104,0.0077307932188404,0.0090079803868703,0.0071079405684024,-0.0015853850400349,-0.0011174197562212,0.0006787883598162,0.0192542974159051,-0.0039923541806836,0.0019698196545925,-0.0024059453313101,-0.0020976553736672,-0.0009092047574503
2014-01-06,-0.34,-0.57,0.3,0.0,-0.11,0.0054530400197014,-0.0211325209589552,-0.0070881353430384,-0.0171168786003101,0.0111492973422318,0.0483870843694811,0.0134013574419258,-0.0109721945979058,0.0057961507614174,0.0052261348065618,-0.0114516455340811,-0.0096472301684686,0.0023618188363128,-0.0060137232663294,0.0152347536146457,-0.004959174702701,0.0009829258919815,0.0015072986122783,-0.0038102715256869,0.0013649305476681
2014-01-07,0.68,0.38,-0.37,0.0,0.52,-0.0071515471481223,0.0077500852465581,0.0111780721236844,0.0160543282945919,0.0192782938902271,0.0125873670699729,0.0163727792956913,-0.0007739623222858,-0.0115255829199796,0.0212278397764624,0.0305765219137708,0.0049321533228983,0.0096725671927151,0.0076419269232177,-0.0096037034591512,0.0139292776293089,0.0062196874502795,0.0141481458586887,0.0068581961211202,0.0136303479078514
2014-01-08,0.04,0.0,-0.11,0.0,0.64,0.0063326828815986,-0.017852264740869,0.0097731308003226,0.0128548743322012,0.0020810177451686,0.0053522338240892,0.0136307174449097,-0.0073156561292291,0.009430829742741,-0.001378290247756,-0.0116322141629832,0.0052764905154685,-0.0144926350276169,0.0032057390677915,0.004848622589503,-0.0002984294460711,0.0068313313516492,-0.0032651272768257,-0.0146709921339739,-0.0008965711487531
2014-01-09,0.02,0.2,-0.44,0.0,0.77,-0.0127700557129759,-0.0064318596657579,-0.0022641222191301,-0.0247884728457175,-0.0096299393660838,-0.0173449824742075,-0.0372860576029011,-0.0001733712823072,-0.0018685610496895,0.0060533668825968,0.00608313453177,-0.004394305029144,0.0022433847784888,-0.0013953230133381,0.0150781953941416,0.008078010261175,-0.0006464303333157,-0.0097280100945801,-0.0042540927733875,-0.0089722483195966
2014-01-10,0.27,0.55,-0.82,0.0,-0.15,-0.006672505738398,0.0143539479591925,-0.0083539783206942,-0.0122685781783817,-5.307128660647642e-05,0.0125829673304052,-0.0012697758312359,-0.0030350197281243,-0.0045948371244626,0.0001053119935989,-0.0181391776916981,0.0053942364126695,-0.0014923475841133,-0.0035148239280859,-0.003565061903638,-0.0104790140210049,-0.007759266283103,0.0076181605444929,0.0065421031398398,0.0058845794226161
2014-01-13,-1.32,-0.08,0.1,0.0,-0.54,0.0052349132755311,-0.0294116558638625,-0.0167982519503726,-0.0437826600463139,-0.006370645799215,-0.0350362241527754,-0.0235220040595041,-0.0083499962971191,-0.0135067798165146,-0.0025329901754466,-0.0101740038582134,-0.0126816057594781,-0.0036114482256375,-0.0100847632778251,-0.020274296576296,-0.0296610482085218,-0.0048875001089986,-0.019597819170224,-0.0281207984541225,-0.0013501877246432
2014-01-14,1.15,0.15,-0.31,0.0,0.56,0.019898419067569,0.0228698902439654,0.0167784043134238,0.1573848024530797,0.0235266282598896,0.0327312079422119,0.0312502323736409,0.0083325754797112,0.0006935468534881,0.0023279704492857,0.0010815236249379,0.0004942547744857,0.0107484503588495,0.0171312662259754,0.0206938498249524,0.0144569640275507,0.0150621648378297,0.0057837420434772,0.0161048580233342,0.0099144525512384
2014-01-15,0.53,0.21,0.2,0.0,-0.31,0.020077349991822,0.0273900103460806,-0.0042008303592084,0.0177342798522919,-0.0006786248940353,-0.0024247177048128,0.0107322783149834,0.0077418179952704,0.0303080868770213,0.0008444732113166,0.0110782935857614,0.0007406035482993,-0.0009892788088303,0.0049851385091825,0.0226595079382132,0.002020127116346,0.0058065188098892,-0.0034303305862075,-0.002283333314775,0.0165103610096759
2014-01-16,-0.07,0.32,-0.7,0.0,-0.05,-0.0055804496055607,0.0035361505658277,-0.0001768249466754,0.0416742239238023,0.0066166732867682,-0.0071180530950242,0.003123076013958,-0.0052654347724296,-0.0084044817052397,-0.0016880454310097,-0.0277924136121111,0.0023437836636348,-0.0028470717371424,-0.0088932854016907,-0.0040815653625138,0.0025867417112075,-0.0003209242319345,0.0016197536280009,-0.000942275550254,0.0
2014-01-17,-0.39,0.03,0.02,0.0,0.0,-0.0245010542531508,-0.0138247732509848,0.0096259900574999,-0.0056150316746556,-0.0049212335654826,-0.0155621509183389,-0.0043588701099755,-0.0014751663666835,-0.0149181599534621,0.0044382312380211,-0.0032985297583321,-0.0031997214896264,-0.00844040888368,0.046940266421936,-0.0040984268509588,-0.0085765044317583,-0.0025664449432187,0.0022238092681472,-0.0030993832400502,-0.0017555785811917
2014-01-21,0.3,0.47,0.0,0.0,-0.04,0.0155365398361144,-0.0057722784366127,0.0186182358592439,0.0392330889826799,0.0114469237555847,0.0392539807179586,0.0037524047514867,0.0006952449054216,0.0010327646258887,-0.0108352992493717,0.008825454191405,-0.0066667263684593,0.0037551672707418,-0.0010766762341464,0.0,7.306683278640591e-05,0.0045030454430627,-0.0066559214150909,0.0029736545213399,0.0039574821235275
2014-01-22,0.15,0.29,0.22,0.0,0.3,0.0044432940531153,-0.0066355647873461,-0.0061663985773209,0.0106406631199138,0.0011343245535779,-0.0170910960295135,-0.0012462305760205,0.0009552810151447,-0.0099707372299024,0.0030840753712726,0.003280130931565,-0.0032316549636858,-0.0043727155994274,0.0045704876779,0.00823045156716,0.0177402812372537,0.0012808035298055,-0.0062941056173508,0.0149596009104668,0.0004381883591244
2014-01-23,-0.86,0.16,-0.54,0.0,-0.54,0.0084677514221993,0.0036178383893774,-0.0115439528974359,0.0164650617048258,-0.0042231049215737,-0.0153016393514391,-0.0037427893232327,-0.0152698429950595,-0.019447784772408,-0.0167515546526964,-0.0027249382086631,0.00049888114716,-0.0124951356624558,-0.0203442178279208,-0.0169095519882804,-0.0112841328384568,-0.0083147131436523,-0.0092975331744723,-0.0069047506348747,-0.0122592562849996
2014-01-24,-2.19,-0.38,0.17,0.0,-0.99,-0.0181776282304109,0.0207988576786046,-0.0306850027551068,-0.038016530879737,-0.031264544161824,-0.0384955017492167,-0.0256732669250516,-0.0148898893515969,-0.0244379286177751,-0.0229672199613812,-0.0218576179517124,-0.0134593870937237,0.0120138742918753,-0.0306679322411063,-0.0243179072651662,-0.0467462893554992,-0.0296678506841596,-0.0218627185566131,-0.0276772428922833,-0.015957380933706
2014-01-27,-0.65,-0.84,0.38,0.0,-0.55,0.0081123538699787,-0.0211894438070376,-0.0034055721155459,-0.0285223988513304,-0.0201098541133576,-0.016528953411723,-0.0064265990381765,-0.0027725388190916,0.0,-0.0073942788538406,0.000698097511057,-0.0027794115200169,-0.0089664909213705,-0.0227347106042583,-0.0085106365212105,-0.0313340826266135,-0.0142903545133947,0.0007381649734685,-0.0064632576638041,-0.0090090877458181
2014-01-28,0.73,0.17,0.07,0.0,0.83,-0.0799272333007186,0.0066610966171454,0.0210987489949237,0.0516449069294628,0.0197779145087133,0.0296918800231744,0.0097025452411474,0.0045740101904077,0.0117990094809166,0.0017785974810402,0.0008375159155535,-0.0050669283103548,0.0081557717408016,0.0219222656140916,0.0257508569898177,0.0365554209511875,0.0256238025298103,0.0076911033735895,0.0087196717607815,-0.0113634132101618
2014-01-29,-1.07,-0.4,0.21,0.0,-0.55,-0.0113524654859034,0.0107526419310903,-0.0259362270601231,-0.0176589332865851,-0.0143275691448448,-0.0291984154547128,-0.0096093104715609,-0.0065173050889306,-0.0037675580122495,-0.013318389304881,-0.0062754026527784,-0.0236823165235376,-0.0185816266798808,-0.0173786337521993,-0.0029883694707364,-0.0143348153520611,-0.0101907012862877,-0.005645995287358,-0.0212679605603055,-0.0045975622477029
2014-01-30,1.22,0.3,-0.38,0.0,1.25,-0.0019365833725357,0.0054556453877976,0.0489588914223122,0.0434285905547711,0.0257199800731866,0.1410424663539844,0.016817640477823,0.0154565172499185,0.0084637244718608,0.0067493050903855,0.0216113199766447,0.0032602674370256,-0.0099174423103591,0.0173175308223652,0.014987936851635,0.026512530185113,0.0235801714526349,-0.0117756625918373,0.026496529903635,0.0152420077083517
2014-01-31,-0.66,-0.07,-0.34,0.0,0.11,0.00164006899857,0.0265867328509339,-0.1099724411517071,-0.0078210267667764,0.0401448510674862,0.0243942013605502,-0.0012723274565024,-0.0123893940343265,-0.0114284252082068,-0.0115081969688357,-0.0071432413441788,-0.0010395528198351,-0.0032521596901357,-0.0246741224230234,-0.0106321472454692,-0.0511534788244343,-0.0136276719444884,-0.019470102795341,-0.0083308443792698,-0.0031845240862515
2014-02-03,-2.49,-0.87,0.27,0.0,-0.84,0.0018581270500379,-0.0359402928866569,-0.0349604901411201,-0.0237032308063775,-0.0402550419643356,-0.0174204915759021,-0.0133759424887135,-0.0233871025630595,-0.0189665543019027,-0.0191026638176238,-0.0213057343928624,-0.0229019100345977,-0.0120077210233182,-0.0090980828475465,-0.0238807320621663,-0.0233880053829426,0.0065790562737664,-0.0228949895556358,-0.0360833481660738,-0.0164314340209975
2014-02-04,0.77,-0.03,-0.03,0.0,0.45,0.014475486499194,-0.003564096669391,0.0051999561389732,0.009146841348834,0.0041731656284578,0.0206571318675952,0.0058103577633632,0.0012845159408427,0.0117839545295614,-0.0018440502557224,-0.0032516409271183,-0.0015981741399065,0.0051520502643473,0.005012482723143,0.0,-0.0106885629361705,0.027450728389391,-0.000333154730042,0.0151453362661915,0.0116013664766647
2014-02-05,-0.23,-0.62,0.2,0.0,-0.1,0.0074689938337877,-0.0145806319293713,-0.0043108986657603,-0.0241145203204191,0.0044281720835646,-0.0089243246739604,-0.0089859342977756,-0.0032071701908719,0.004731518769929,0.0076198283247228,0.004396572276855,0.003868250946359,0.004731117539771,0.0049874067788155,0.0030583142242661,-0.0038293707059346,-0.0169978590765347,-0.0048877471570403,0.0099926504553531,0.0082568474196209
2014-02-06,1.21,-0.48,0.27,0.0,0.16,0.0058288592171309,0.0100504792687525,0.0234954297956424,0.0227038126139911,0.0146606307690768,-0.0004823730496753,0.0129532888440242,0.0126862005727026,0.0230030415107456,0.0168423439797726,0.0007058489893474,0.0119585023968555,0.0058864455003464,0.0157691638664607,0.0176830639569562,0.028280812661072,0.0061991397404161,0.0095562098333317,0.0529542727664036,0.0232027600385715
2014-02-07,1.33,-0.17,-0.63,0.0,0.58,0.0139897428481023,0.0105032311434367,0.0183028873317925,0.0456889542991769,0.015069471826981,0.0347490323795751,0.0147058357836058,0.0222403491902287,0.0024787384000419,0.014534996657431,0.0069142535553821,0.0038074962384964,0.0053315272316047,0.0126478301680197,0.0077890245444771,0.018825441321181,0.0123216137146739,0.0086857124349011,0.0014556821688918,0.008004216462724
2014-02-10,0.16,0.14,-0.47,0.0,-0.09,0.0179151361792484,0.0065644090906504,-0.0005815860045791,0.0537715255435222,-0.0038303020573664,-0.0119714002085984,0.0031508823101,0.0,0.0021191772622579,0.0114390697600506,-0.0227015993920698,-0.0005227902856264,0.009313306396798,-0.0055461057438115,-0.0059453019966373,0.0005242299463463,0.0080076405278033,-0.0117026229107339,0.0183694049942511,0.007057297348618
2014-02-11,1.09,-0.19,0.25,0.0,0.07,0.0131758067004987,0.0100541517265577,0.0025493681759316,0.0003052281788051,0.0147067251890251,0.0204563218358375,0.0207283325051041,0.0088802059726484,0.0121607373708116,0.0208634107679979,0.0126177359048309,0.0037950382080105,0.0103802888626214,0.0080706735750526,0.009569239100557,-0.002095927221477,0.0130281099464202,0.0147454906460722,0.0094733307880345,-0.0052563339577734
2014-02-12,0.11,0.26,-0.06,0.0,0.25,-7.456946303663337e-05,0.0080710351806712,-0.0346610350704568,-0.0066117685507773,-0.0029323347897668,-0.0061681038595325,0.0356927109068931,-0.0027286115388464,0.0015674026316765,-0.0059157052087063,-0.005380336546866,0.0075622517568694,-0.0171232332928089,0.010093335700287,-0.007701421278689,-0.0028872217042329,-0.0084690418749382,0.0026420920993575,0.0015425801680777,0.0061646609333965
2014-02-13,0.72,0.7,-0.07,0.0,0.37,0.015879056485835,0.0037364034736595,0.0227631210024183,0.0220664388091951,0.0111318400491002,0.0446858808251819,0.0314910134551038,0.0123565212601524,0.008866538603153,0.0015144445280665,0.0138095035689811,0.0040111181241095,0.0040006089440911,-0.0005350393971301,0.0,0.0073709987229702,0.0028470047084727,0.003842477920515,-0.0001284301599556,-0.0253828330221035
2014-02-14,0.42,-0.37,0.36,0.0,-0.33,-0.0008081702385136,0.0002660212755714,0.0004199157092901,-0.0070130386999092,0.002416808967347,-0.003564614386411,0.0316822019184481,0.0021795990117838,0.0020680310733065,0.0021609874456613,0.0324391532607666,0.0043820862856511,0.0205656069066191,0.0087032182245525,-0.0029848010644031,0.0112374349785717,0.0075713391157097,0.0293121931169322,0.0170734019964249,0.0130221247527009
